DIPPA_10316.mRNA.6	PF13405:EF-hand_6,PF19723:DUF6216,PF19723:DUF6216,PF00397:WW
DIPPA_10329.mRNA.1	PF22862:Hac8_like_N,PF16632:Caskin-tail,PF11559:ADIP,PF11559:ADIP,PF13180:PDZ_2
DIPPA_10332.mRNA.1	PF06017:Myosin_TH1,PF18534:HBD,PF09793:AD
DIPPA_10332.mRNA.2	PF06017:Myosin_TH1,PF18534:HBD,PF09793:AD
DIPPA_10343.mRNA.2	PF00240:ubiquitin,PF02801:Ketoacyl-synt_C
DIPPA_10344.mRNA.1	PF06702:Fam20C,PF06702:Fam20C
DIPPA_10348.mRNA.1	PF19756:DUF6243,PF19756:DUF6243,PF04102:SlyX
DIPPA_10354.mRNA.1	PF08614:ATG16,PF22872:DUF7018,PF02414:Borrelia_orfA
DIPPA_10361.mRNA.1	PF17471:GP63,PF17471:GP63
DIPPA_10377.mRNA.1	PF20003:fvmX5,PF13449:Phytase-like,PF00168:C2,PF00317:Ribonuc_red_lgN,PF13449:Phytase-like
DIPPA_10378.mRNA.1	PF01639:v110,PF08271:TF_Zn_Ribbon,PF14169:YdjO,PF14169:YdjO,PF14169:YdjO
DIPPA_10390.mRNA.1	PF01080:Presenilin,PF13842:Tnp_zf-ribbon_2
DIPPA_10396.mRNA.1	PF09954:DUF2188,PF17820:PDZ_6
DIPPA_10397.mRNA.1	PF22600:MTPAP-like_central,PF04928:PAP_central,PF10421:OAS1_C,PF00658:PABP
DIPPA_10401.mRNA.1	PF00078:RVT_1,PF00078:RVT_1,PF15451:DUF4632
DIPPA_10403.mRNA.1	PF12773:DZR,PF12773:DZR
DIPPA_10406.mRNA.1	PF04212:MIT,PF18912:DZR_2
DIPPA_10438.mRNA.1	PF10444:Nbl1_Borealin_N,PF10824:T7SS_ESX_EspC,PF10824:T7SS_ESX_EspC,PF04837:MbeB_N,PF10392:COG5_N
DIPPA_10445.mRNA.1	PF04119:HSP9_HSP12,PF04119:HSP9_HSP12,PF04119:HSP9_HSP12
DIPPA_10456.mRNA.1	PF14705:Costars,PF02209:VHP
DIPPA_10459.mRNA.1	PF13913:zf-C2HC_2,PF19460:DUF5997
DIPPA_10473.mRNA.1	PF15430:SVWC,PF15430:SVWC,PF21314:TM_ErbB1
DIPPA_10477.mRNA.1	PF05456:eIF_4EBP,PF05456:eIF_4EBP
DIPPA_10484.mRNA.1	PF07802:GCK,PF07802:GCK
DIPPA_10485.mRNA.1	PF00078:RVT_1,PF00078:RVT_1
DIPPA_10490.mRNA.1	PF09789:CC149,PF13600:DUF4140
DIPPA_10492.mRNA.1	PF09789:CC149,PF13600:DUF4140
DIPPA_10493.mRNA.1	PF13600:DUF4140,PF13600:DUF4140
DIPPA_10498.mRNA.1	PF13516:LRR_6,PF13516:LRR_6
DIPPA_10499.mRNA.1	PF00249:Myb_DNA-binding,PF00249:Myb_DNA-binding
DIPPA_10499.mRNA.2	PF13921:Myb_DNA-bind_6,PF13921:Myb_DNA-bind_6
DIPPA_10500.mRNA.1	PF05270:AbfB,PF04646:DUF604,PF04646:DUF604
DIPPA_10504.mRNA.1	PF10211:Ax_dynein_light,PF15819:Fibin
DIPPA_10504.mRNA.2	PF10211:Ax_dynein_light,PF15819:Fibin
DIPPA_10508.mRNA.1	PF09602:PhaP_Bmeg,PF01424:R3H,PF06467:zf-FCS
DIPPA_10508.mRNA.2	PF09602:PhaP_Bmeg,PF01424:R3H,PF06467:zf-FCS
DIPPA_10530.mRNA.1	PF00589:Phage_integrase,PF00589:Phage_integrase,PF18885:DUF5648
DIPPA_10539.mRNA.1	PF02892:zf-BED,PF05699:Dimer_Tnp_hAT
DIPPA_10550.mRNA.1	PF12680:SnoaL_2,PF19982:DUF6418
DIPPA_10555.mRNA.1	PF00072:Response_reg,PF08961:NRBF2,PF08961:NRBF2
DIPPA_10556.mRNA.1	PF18736:pEK499_p136,PF15763:DUF4692
DIPPA_10558.mRNA.1	PF00589:Phage_integrase,PF00589:Phage_integrase
DIPPA_10559.mRNA.1	PF20151:DUF6533,PF20151:DUF6533
DIPPA_10561.mRNA.1	PF00078:RVT_1,PF00075:RNase_H
DIPPA_10571.mRNA.1	PF00643:zf-B_box,PF13838:Clathrin_H_link
DIPPA_10581.mRNA.1	PF15312:JSRP,PF15312:JSRP
DIPPA_10590.mRNA.1	PF10551:MULE,PF00039:fn1,PF00098:zf-CCHC,PF02338:OTU
DIPPA_10615.mRNA.1	PF00536:SAM_1,PF00536:SAM_1,PF16619:SUIM_assoc,PF00536:SAM_1,PF16619:SUIM_assoc,PF00536:SAM_1
DIPPA_10616.mRNA.1	PF00130:C1_1,PF20917:AsnRS_N
DIPPA_10623.mRNA.1	PF04417:DUF501,PF04417:DUF501,PF04417:DUF501,PF04417:DUF501,PF04417:DUF501
DIPPA_10649.mRNA.1	PF00078:RVT_1,PF17917:RT_RNaseH
DIPPA_10658.mRNA.1	PF03031:NIF,PF00533:BRCT
DIPPA_10663.mRNA.1	PF13920:zf-C3HC4_3,PF13920:zf-C3HC4_3
DIPPA_10665.mRNA.1	PF13729:TraF_2,PF07941:K_channel_TID
DIPPA_10691.mRNA.1	PF02965:Met_synt_B12,PF00076:RRM_1
DIPPA_10691.mRNA.2	PF02965:Met_synt_B12,PF00076:RRM_1
DIPPA_10693.mRNA.1	PF07889:DUF1664,PF14284:PcfJ,PF07889:DUF1664,PF07889:DUF1664
DIPPA_10707.mRNA.1	PF13185:GAF_2,PF13185:GAF_2
DIPPA_10709.mRNA.1	PF16136:NLS_NINJA_AFP,PF13570:PQQ_3,PF13570:PQQ_3,PF00036:EF-hand_1
DIPPA_10718.mRNA.1	PF03478:DUF295,PF09826:Beta_propel,PF03478:DUF295,PF20606:DUF6799,PF09826:Beta_propel,PF08450:SGL,PF05110:AF-4,PF19149:DUF5831
DIPPA_10719.mRNA.1	PF13570:PQQ_3,PF09826:Beta_propel,PF08309:LVIVD,PF02225:PA,PF03478:DUF295,PF08309:LVIVD,PF03478:DUF295,PF13570:PQQ_3,PF09200:Monellin,PF02225:PA
DIPPA_10720.mRNA.1	PF03478:DUF295,PF09826:Beta_propel,PF08309:LVIVD,PF03478:DUF295,PF09826:Beta_propel,PF16537:T2SSB
DIPPA_10721.mRNA.1	PF10551:MULE,PF00039:fn1,PF00098:zf-CCHC,PF02338:OTU
DIPPA_10723.mRNA.1	PF08309:LVIVD,PF03478:DUF295,PF08309:LVIVD,PF08309:LVIVD,PF03478:DUF295
DIPPA_10729.mRNA.1	PF00467:KOW,PF17136:ribosomal_L24,PF16821:C_Hendra
DIPPA_10757.mRNA.1	PF13640:2OG-FeII_Oxy_3,PF00036:EF-hand_1,PF13202:EF-hand_5,PF00036:EF-hand_1,PF00036:EF-hand_1
DIPPA_10762.mRNA.1	PF00307:CH,PF03372:Exo_endo_phos,PF03372:Exo_endo_phos,PF01080:Presenilin
DIPPA_10763.mRNA.1	PF15679:DUF4665,PF11314:DUF3117,PF09036:Bcr-Abl_Oligo,PF05377:FlaC_arch
DIPPA_10768.mRNA.1	PF12796:Ank_2,PF13637:Ank_4,PF12796:Ank_2
DIPPA_10776.mRNA.1	PF15915:BAT,PF00454:PI3_PI4_kinase
DIPPA_10777.mRNA.1	PF01080:Presenilin,PF13842:Tnp_zf-ribbon_2
DIPPA_10781.mRNA.1	PF00078:RVT_1,PF00078:RVT_1
DIPPA_10782.mRNA.1	PF02681:DUF212,PF02681:DUF212
DIPPA_10782.mRNA.2	PF02681:DUF212,PF02681:DUF212
DIPPA_10785.mRNA.1	PF18504:Csm1_N,PF18504:Csm1_N
DIPPA_10793.mRNA.1	PF02151:UVR,PF02151:UVR,PF00397:WW
DIPPA_10806.mRNA.1	PF01102:Glycophorin_A,PF05641:Agenet,PF05641:Agenet,PF03604:DNA_RNApol_7kD
DIPPA_10811.mRNA.1	PF06724:DUF1206,PF06724:DUF1206
DIPPA_10813.mRNA.1	PF01112:Asparaginase_2,PF01112:Asparaginase_2
DIPPA_10818.mRNA.1	PF00293:NUDIX,PF18345:zf_CCCH_4,PF18345:zf_CCCH_4
DIPPA_10824.mRNA.1	PF19602:DUF6107,PF13565:HTH_32
DIPPA_10825.mRNA.1	PF12796:Ank_2,PF12796:Ank_2
DIPPA_10834.mRNA.1	PF09430:EMC7_beta-sandw,PF09430:EMC7_beta-sandw
DIPPA_10837.mRNA.1	PF07699:Ephrin_rec_like,PF07699:Ephrin_rec_like
DIPPA_10841.mRNA.1	PF21834:DUF6894,PF02037:SAP
DIPPA_10866.mRNA.1	PF04749:PLAC8,PF04749:PLAC8
DIPPA_10871.mRNA.1	PF03221:HTH_Tnp_Tc5,PF03184:DDE_1
DIPPA_10874.mRNA.1	PF16729:DUF5067,PF04508:Pox_A_type_inc,PF04508:Pox_A_type_inc,PF01465:GRIP
DIPPA_10883.mRNA.1	PF03153:TFIIA,PF03107:C1_2
DIPPA_10894.mRNA.1	PF00335:Tetraspanin,PF22673:MCP-like_PDC_1
DIPPA_10909.mRNA.1	PF09425:Jas_motif,PF20524:DUF6739
DIPPA_10912.mRNA.1	PF17820:PDZ_6,PF22592:FCaBP_EF-hand
DIPPA_10919.mRNA.1	PF09848:SLFN-g3_helicase,PF13515:FUSC_2,PF13801:Metal_resist
DIPPA_10923.mRNA.1	PF00564:PB1,PF13909:zf-H2C2_5,PF13909:zf-H2C2_5
DIPPA_10966.mRNA.1	PF05787:PhoX,PF05787:PhoX,PF05787:PhoX,PF05787:PhoX,PF05787:PhoX,PF05787:PhoX,PF05787:PhoX,PF05787:PhoX,PF05787:PhoX,PF05787:PhoX
DIPPA_10967.mRNA.1	PF00023:Ank,PF01402:RHH_1
DIPPA_10974.mRNA.1	PF01437:PSI,PF05403:Plasmodium_HRP
DIPPA_10991.mRNA.1	PF13913:zf-C2HC_2,PF19460:DUF5997
DIPPA_10994.mRNA.1	PF00078:RVT_1,PF00075:RNase_H
DIPPA_10999.mRNA.1	PF19695:DUF6195,PF19695:DUF6195
DIPPA_11002.mRNA.1	PF15228:DAP,PF02893:GRAM
DIPPA_11029.mRNA.1	PF16099:RMI1_C,PF02151:UVR,PF02151:UVR
DIPPA_11029.mRNA.2	PF16099:RMI1_C,PF09765:FANCL_d1,PF02151:UVR
DIPPA_11038.mRNA.1	PF00589:Phage_integrase,PF00589:Phage_integrase,PF18885:DUF5648
DIPPA_11044.mRNA.1	PF17803:Cadherin_4,PF17803:Cadherin_4
DIPPA_11045.mRNA.1	PF17843:MycE_N,PF04977:DivIC
DIPPA_11056.mRNA.1	PF21827:New_glue,PF21827:New_glue
DIPPA_11057.mRNA.1	PF18368:Ig_GlcNase,PF06559:DCD_N
DIPPA_11077.mRNA.1	PF00589:Phage_integrase,PF00589:Phage_integrase,PF18885:DUF5648
DIPPA_11079.mRNA.1	PF00078:RVT_1,PF13966:zf-RVT
DIPPA_11081.mRNA.1	PF16690:MMACHC,PF16690:MMACHC
DIPPA_11083.mRNA.1	PF06747:CHCH,PF19655:DUF6158
DIPPA_11084.mRNA.1	PF17217:UPA,PF00078:RVT_1,PF17919:RT_RNaseH_2
DIPPA_11089.mRNA.1	PF01571:GCV_T,PF15246:NCKAP5,PF02893:GRAM
DIPPA_11102.mRNA.1	PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like,PF21094:Nup188_SH3-like
DIPPA_11110.mRNA.1	PF01851:PC_rep,PF01851:PC_rep,PF01851:PC_rep
DIPPA_11116.mRNA.1	PF02026:RyR,PF20577:Phage_ORF5
DIPPA_11122.mRNA.1	PF00023:Ank,PF00023:Ank,PF00023:Ank
DIPPA_11128.mRNA.1	PF13719:zinc_ribbon_5,PF01485:IBR
DIPPA_11155.mRNA.1	PF13540:RCC1_2,PF13540:RCC1_2
DIPPA_11166.mRNA.1	PF11828:DUF3348,PF11828:DUF3348
DIPPA_11181.mRNA.1	PF14870:PSII_BNR,PF02012:BNR
DIPPA_11205.mRNA.1	PF01699:Na_Ca_ex,PF07219:HemY_N,PF00036:EF-hand_1,PF00036:EF-hand_1,PF01699:Na_Ca_ex
DIPPA_11209.mRNA.1	PF04202:Mfp-3,PF11359:gpUL132
DIPPA_11209.mRNA.2	PF04202:Mfp-3,PF11359:gpUL132
DIPPA_11210.mRNA.1	PF09763:Sec3_CC,PF00622:SPRY
DIPPA_11211.mRNA.1	PF01499:Herpes_UL25,PF00027:cNMP_binding,PF00027:cNMP_binding,PF00027:cNMP_binding
DIPPA_11211.mRNA.2	PF00027:cNMP_binding,PF00027:cNMP_binding
DIPPA_11219.mRNA.1	PF02183:HALZ,PF13870:DUF4201,PF18504:Csm1_N
DIPPA_11219.mRNA.2	PF19220:Crescentin,PF18504:Csm1_N
DIPPA_11219.mRNA.3	PF19220:Crescentin,PF18504:Csm1_N
DIPPA_11225.mRNA.1	PF08702:Fib_alpha,PF04513:Baculo_PEP_C
DIPPA_11238.mRNA.1	PF17454:Bee_toxin,PF18557:NepR,PF18557:NepR
DIPPA_11268.mRNA.1	PF17032:zinc_ribbon_15,PF17032:zinc_ribbon_15
DIPPA_11269.mRNA.1	PF02892:zf-BED,PF05699:Dimer_Tnp_hAT
DIPPA_11273.mRNA.2	PF06657:Cep57_MT_bd,PF14407:Frankia_peptide
DIPPA_11280.mRNA.1	PF13499:EF-hand_7,PF13499:EF-hand_7
DIPPA_11282.mRNA.1	PF08075:NOPS,PF04102:SlyX
DIPPA_11296.mRNA.1	PF15136:UPF0449,PF20667:Sec10_N,PF05791:Bacillus_HBL
DIPPA_11313.mRNA.1	PF11026:DUF2721,PF11026:DUF2721,PF11026:DUF2721
DIPPA_11326.mRNA.1	PF06407:BDV_P40,PF19314:DUF5917
DIPPA_11328.mRNA.1	PF12815:CTD,PF17917:RT_RNaseH,PF12815:CTD
DIPPA_11332.mRNA.1	PF11387:DUF2795,PF17098:Wtap
DIPPA_11350.mRNA.1	PF17820:PDZ_6,PF00246:Peptidase_M14
DIPPA_11352.mRNA.1	PF19202:DUF5874,PF19202:DUF5874
DIPPA_11355.mRNA.1	PF20637:ATG5_HBR,PF00398:RrnaAD,PF02711:Pap_E4,PF00398:RrnaAD,PF02711:Pap_E4
DIPPA_11363.mRNA.1	PF17789:MG4,PF13620:CarboxypepD_reg,PF14752:RBP_receptor,PF14752:RBP_receptor
DIPPA_11368.mRNA.1	PF12253:CAF1A,PF08926:DUF1908
DIPPA_11374.mRNA.1	PF04488:Gly_transf_sug,PF08276:PAN_2,PF08276:PAN_2,PF08276:PAN_2
DIPPA_11376.mRNA.1	PF04712:Radial_spoke,PF04712:Radial_spoke
DIPPA_11382.mRNA.1	PF12937:F-box-like,PF13621:Cupin_8,PF13621:Cupin_8
DIPPA_11404.mRNA.1	PF00787:PX,PF00011:HSP20,PF13473:Cupredoxin_1
DIPPA_11413.mRNA.1	PF16866:PHD_4,PF12862:ANAPC5,PF12862:ANAPC5
DIPPA_11415.mRNA.1	PF19111:DUF5798,PF14712:Snapin_Pallidin
DIPPA_11416.mRNA.1	PF00787:PX,PF00787:PX
DIPPA_11419.mRNA.1	PF13407:Peripla_BP_4,PF02608:Bmp,PF02932:Neur_chan_memb
DIPPA_11427.mRNA.1	PF00078:RVT_1,PF00078:RVT_1,PF21217:PaaA2
DIPPA_11438.mRNA.1	PF09755:DUF2046,PF08065:KI67R,PF21185:RecD_N
DIPPA_11439.mRNA.1	PF21822:Phage_TAC_15,PF07719:TPR_2
DIPPA_11440.mRNA.1	PF17820:PDZ_6,PF22231:Hera_RBD
DIPPA_11444.mRNA.1	PF17217:UPA,PF00078:RVT_1,PF17919:RT_RNaseH_2
DIPPA_11453.mRNA.1	PF12253:CAF1A,PF08926:DUF1908
DIPPA_11463.mRNA.1	PF16331:TolA_bind_tri,PF16532:Phage_tail_NK,PF04102:SlyX,PF04102:SlyX,PF16331:TolA_bind_tri
DIPPA_11473.mRNA.1	PF20102:DUF6492,PF20102:DUF6492
DIPPA_11484.mRNA.1	PF05577:Peptidase_S28,PF09355:Phage_Gp19
DIPPA_11489.mRNA.1	PF03752:ALF,PF09924:LPG_synthase_C
DIPPA_11491.mRNA.1	PF14685:Tricorn_PDZ,PF00595:PDZ,PF14685:Tricorn_PDZ
DIPPA_11503.mRNA.1	PF14312:FG-GAP_2,PF14312:FG-GAP_2,PF00630:Filamin,PF00630:Filamin
DIPPA_11510.mRNA.1	PF01880:Desulfoferrodox,PF01880:Desulfoferrodox,PF01880:Desulfoferrodox,PF01880:Desulfoferrodox,PF03188:Cytochrom_B561
DIPPA_11517.mRNA.1	PF09851:SHOCT,PF00622:SPRY
DIPPA_11525.mRNA.1	PF02173:pKID,PF02173:pKID
DIPPA_11526.mRNA.1	PF12796:Ank_2,PF12796:Ank_2,PF12796:Ank_2,PF13637:Ank_4,PF13857:Ank_5,PF12796:Ank_2,PF12796:Ank_2,PF12796:Ank_2,PF12796:Ank_2
DIPPA_11529.mRNA.1	PF13570:PQQ_3,PF08309:LVIVD,PF20606:DUF6799,PF13517:FG-GAP_3,PF09826:Beta_propel,PF13570:PQQ_3,PF05110:AF-4,PF19149:DUF5831
DIPPA_11532.mRNA.1	PF00643:zf-B_box,PF18545:HalOD1
DIPPA_11537.mRNA.1	PF13677:MotB_plug,PF12925:APP_E2,PF12925:APP_E2
DIPPA_11550.mRNA.1	PF00023:Ank,PF00023:Ank
DIPPA_11551.mRNA.1	PF00023:Ank,PF00023:Ank
DIPPA_11560.mRNA.1	PF00169:PH,PF00169:PH
DIPPA_11573.mRNA.1	PF15247:SLBP_RNA_bind,PF15247:SLBP_RNA_bind,PF06524:NOA36
DIPPA_11577.mRNA.1	PF00589:Phage_integrase,PF00078:RVT_1
DIPPA_11587.mRNA.1	PF13540:RCC1_2,PF00415:RCC1,PF00415:RCC1,PF13540:RCC1_2,PF00415:RCC1
DIPPA_11590.mRNA.1	PF02892:zf-BED,PF05699:Dimer_Tnp_hAT
DIPPA_11599.mRNA.1	PF00036:EF-hand_1,PF00036:EF-hand_1
DIPPA_11599.mRNA.2	PF00036:EF-hand_1,PF00036:EF-hand_1
DIPPA_11606.mRNA.1	PF13428:TPR_14,PF13428:TPR_14
DIPPA_11607.mRNA.1	PF13863:DUF4200,PF13863:DUF4200
DIPPA_11607.mRNA.2	PF01166:TSC22,PF13863:DUF4200,PF13863:DUF4200
DIPPA_11611.mRNA.1	PF13417:GST_N_3,PF02798:GST_N,PF14497:GST_C_3
DIPPA_11615.mRNA.1	PF16494:Na_Ca_ex_C,PF14016:DUF4232,PF16494:Na_Ca_ex_C,PF14016:DUF4232,PF16494:Na_Ca_ex_C,PF14016:DUF4232,PF16494:Na_Ca_ex_C
DIPPA_11627.mRNA.1	PF01936:NYN,PF06785:UPF0242,PF18345:zf_CCCH_4
DIPPA_11632.mRNA.1	PF10234:Cluap1,PF10234:Cluap1
DIPPA_11634.mRNA.1	PF00400:WD40,PF21415:SMK1_alpha_su,PF17820:PDZ_6
DIPPA_11638.mRNA.1	PF00300:His_Phos_1,PF00300:His_Phos_1
DIPPA_11639.mRNA.1	PF08614:ATG16,PF13863:DUF4200,PF13863:DUF4200
DIPPA_11641.mRNA.1	PF22216:Sas-6_C_CC,PF12700:HlyD_2
DIPPA_11651.mRNA.1	PF07306:DUF1455,PF12315:DA1-like
DIPPA_11672.mRNA.1	PF01926:MMR_HSR1,PF18853:LPD37,PF11740:KfrA_N
DIPPA_11675.mRNA.1	PF03372:Exo_endo_phos,PF03372:Exo_endo_phos
DIPPA_11676.mRNA.1	PF14703:PHM7_cyt,PF04791:LMBR1,PF01890:CbiG_C
DIPPA_11677.mRNA.1	PF16131:Torus,PF16131:Torus,PF15994:DUF4770
DIPPA_11679.mRNA.1	PF15905:HMMR_N,PF15905:HMMR_N,PF15289:RFXA_RFXANK_bdg,PF12841:YvrJ,PF05036:SPOR,PF05036:SPOR,PF15905:HMMR_N
DIPPA_11682.mRNA.1	PF00400:WD40,PF00400:WD40,PF08614:ATG16,PF08702:Fib_alpha,PF08702:Fib_alpha
DIPPA_11695.mRNA.1	PF00153:Mito_carr,PF00153:Mito_carr,PF00153:Mito_carr
DIPPA_11709.mRNA.1	PF02434:Fringe,PF04646:DUF604
DIPPA_11720.mRNA.1	PF13385:Laminin_G_3,PF05875:Ceramidase
DIPPA_11743.mRNA.1	PF20506:DUF6732,PF19460:DUF5997
DIPPA_11746.mRNA.1	PF00078:RVT_1,PF21639:ORC5_lid,PF00078:RVT_1,PF09838:DUF2065,PF21639:ORC5_lid
DIPPA_11747.mRNA.1	PF00648:Peptidase_C2,PF22488:Class_2_docking_dom,PF00078:RVT_1,PF13821:DUF4187
DIPPA_11749.mRNA.1	PF13600:DUF4140,PF13600:DUF4140
DIPPA_11749.mRNA.2	PF13600:DUF4140,PF10303:DUF2408
DIPPA_11754.mRNA.1	PF18044:zf-CCCH_4,PF14608:zf-CCCH_2,PF00096:zf-C2H2,PF00078:RVT_1
DIPPA_11772.mRNA.1	PF00078:RVT_1,PF00078:RVT_1
DIPPA_11774.mRNA.1	PF00023:Ank,PF03831:YjdM
DIPPA_11775.mRNA.1	PF08402:TOBE_2,PF08402:TOBE_2
DIPPA_11787.mRNA.1	PF06017:Myosin_TH1,PF06933:SSP160
DIPPA_11790.mRNA.1	PF03221:HTH_Tnp_Tc5,PF03184:DDE_1
DIPPA_11791.mRNA.1	PF13499:EF-hand_7,PF13499:EF-hand_7
DIPPA_11792.mRNA.1	PF21924:XRCC4_CC,PF07889:DUF1664
DIPPA_11793.mRNA.1	PF19158:DUF5840,PF19158:DUF5840,PF19158:DUF5840,PF19158:DUF5840,PF19158:DUF5840
DIPPA_11799.mRNA.1	PF03980:Nnf1,PF00622:SPRY
DIPPA_11802.mRNA.1	PF22806:M_C,PF21831:DUF6891,PF04102:SlyX
DIPPA_11803.mRNA.1	PF19869:DUF6342,PF19869:DUF6342
DIPPA_11807.mRNA.1	PF00755:Carn_acyltransf,PF00755:Carn_acyltransf
DIPPA_11832.mRNA.1	PF16866:PHD_4,PF12862:ANAPC5,PF12862:ANAPC5
DIPPA_11837.mRNA.1	PF04360:Serglycin,PF05598:DUF772,PF00078:RVT_1,PF00078:RVT_1
DIPPA_11841.mRNA.1	PF07699:Ephrin_rec_like,PF07699:Ephrin_rec_like,PF07699:Ephrin_rec_like,PF07699:Ephrin_rec_like,PF07699:Ephrin_rec_like,PF03988:DUF347
DIPPA_11844.mRNA.1	PF07699:Ephrin_rec_like,PF07699:Ephrin_rec_like,PF07699:Ephrin_rec_like,PF07699:Ephrin_rec_like,PF10066:DUF2304
DIPPA_11846.mRNA.1	PF02207:zf-UBR,PF00643:zf-B_box,PF00622:SPRY
DIPPA_11847.mRNA.1	PF00612:IQ,PF00612:IQ,PF00612:IQ,PF00612:IQ,PF00612:IQ
DIPPA_11847.mRNA.2	PF00612:IQ,PF00612:IQ
DIPPA_11847.mRNA.3	PF00612:IQ,PF00612:IQ
DIPPA_11847.mRNA.4	PF00612:IQ,PF00612:IQ
DIPPA_11855.mRNA.1	PF22923:KIF2A-like_1st,PF06266:HrpF,PF12796:Ank_2,PF13637:Ank_4
DIPPA_11877.mRNA.1	PF07364:DUF1485,PF03353:Lin-8
DIPPA_11882.mRNA.1	PF12329:TMF_DNA_bd,PF02183:HALZ,PF12104:Tcell_CD4_C
DIPPA_11892.mRNA.1	PF13499:EF-hand_7,PF13499:EF-hand_7
DIPPA_11892.mRNA.2	PF13499:EF-hand_7,PF13499:EF-hand_7
DIPPA_11898.mRNA.1	PF13920:zf-C3HC4_3,PF22992:C2CH-4th_BIRD-IDD
DIPPA_11918.mRNA.1	PF05812:Herpes_BLRF2,PF00170:bZIP_1,PF09779:Ima1_N,PF07716:bZIP_2
DIPPA_11925.mRNA.1	PF21749:DACND,PF00112:Peptidase_C1
DIPPA_11925.mRNA.2	PF21749:DACND,PF00112:Peptidase_C1
DIPPA_11928.mRNA.1	PF04627:ATP-synt_Eps,PF17919:RT_RNaseH_2
DIPPA_11931.mRNA.1	PF15904:LIP1,PF12799:LRR_4,PF12799:LRR_4,PF00307:CH
DIPPA_11950.mRNA.1	PF13041:PPR_2,PF13041:PPR_2,PF01535:PPR,PF13041:PPR_2,PF13041:PPR_2
DIPPA_11963.mRNA.1	PF00059:Lectin_C,PF02010:REJ,PF01825:GPS,PF01825:GPS
DIPPA_11969.mRNA.1	PF07045:DUF1330,PF02854:MIF4G
DIPPA_11971.mRNA.1	PF22993:EPH_SAM,PF10798:YmgB
DIPPA_11981.mRNA.1	PF19893:DUF6366,PF20882:Sos7,PF19893:DUF6366
DIPPA_11984.mRNA.1	PF10571:UPF0547,PF21639:ORC5_lid
DIPPA_11987.mRNA.1	PF00078:RVT_1,PF00078:RVT_1
DIPPA_11989.mRNA.1	PF16689:APC_N_CC,PF15725:RCDG1
DIPPA_11998.mRNA.1	PF00400:WD40,PF13570:PQQ_3,PF00400:WD40,PF13570:PQQ_3,PF00957:Synaptobrevin
DIPPA_12001.mRNA.1	PF13863:DUF4200,PF07417:Crl
DIPPA_12002.mRNA.1	PF12732:YtxH,PF20663:COG4_N
DIPPA_12011.mRNA.2	PF21403:OTU1_UBXL,PF19310:TOP_N,PF19310:TOP_N
DIPPA_12013.mRNA.1	PF00024:PAN_1,PF13385:Laminin_G_3,PF00024:PAN_1,PF00059:Lectin_C,PF13385:Laminin_G_3,PF13385:Laminin_G_3,PF13385:Laminin_G_3,PF13385:Laminin_G_3
DIPPA_12036.mRNA.1	PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch
DIPPA_12046.mRNA.1	PF06005:ZapB,PF00036:EF-hand_1
DIPPA_12064.mRNA.1	PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch
DIPPA_12081.mRNA.1	PF18044:zf-CCCH_4,PF04425:Bul1_N,PF14608:zf-CCCH_2
DIPPA_12081.mRNA.2	PF18044:zf-CCCH_4,PF04425:Bul1_N
DIPPA_12086.mRNA.1	PF13428:TPR_14,PF13428:TPR_14,PF11516:DUF3220
DIPPA_12087.mRNA.1	PF06740:MAP_Futsch,PF00806:PUF,PF06740:MAP_Futsch,PF00806:PUF,PF06740:MAP_Futsch,PF00806:PUF
DIPPA_12091.mRNA.1	PF13812:PPR_3,PF13812:PPR_3,PF01535:PPR
DIPPA_12094.mRNA.1	PF13913:zf-C2HC_2,PF13913:zf-C2HC_2,PF13913:zf-C2HC_2,PF13913:zf-C2HC_2,PF12773:DZR
DIPPA_12095.mRNA.1	PF19685:DUF6187,PF03153:TFIIA
DIPPA_12096.mRNA.1	PF00023:Ank,PF00036:EF-hand_1
DIPPA_12099.mRNA.1	PF02519:Auxin_inducible,PF20992:CBP66_2nd
DIPPA_12105.mRNA.1	PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch,PF06740:MAP_Futsch
DIPPA_12106.mRNA.1	PF00732:GMC_oxred_N,PF05199:GMC_oxred_C
DIPPA_12116.mRNA.1	PF09289:FOLN,PF09289:FOLN
